MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXXX,XXXX,0.0010,Active Import Interval (kWh),13-06-2024 13:00
XXXX,XXXX,0.0005,Active Export Interval (kWh),13-06-2024 12:30
XXXX,XXXX,0.2835,Active Import Interval (kWh),13-06-2024 12:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 12:00
XXXX,XXXX,0.4250,Active Import Interval (kWh),13-06-2024 12:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 11:30
XXXX,XXXX,0.5070,Active Import Interval (kWh),13-06-2024 11:30
XXXX,XXXX,0.0005,Active Export Interval (kWh),13-06-2024 11:00
XXXX,XXXX,0.2855,Active Import Interval (kWh),13-06-2024 11:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 10:30
XXXX,XXXX,0.4935,Active Import Interval (kWh),13-06-2024 10:30
XXXX,XXXX,0.0655,Active Export Interval (kWh),13-06-2024 10:00
XXXX,XXXX,0.6480,Active Import Interval (kWh),13-06-2024 10:00
XXXX,XXXX,0.1070,Active Export Interval (kWh),13-06-2024 09:30
XXXX,XXXX,0.0075,Active Import Interval (kWh),13-06-2024 09:30
XXXX,XXXX,0.0150,Active Import Interval (kWh),13-06-2024 09:00
XXXX,XXXX,0.0500,Active Export Interval (kWh),13-06-2024 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 08:30
XXXX,XXXX,1.0285,Active Import Interval (kWh),13-06-2024 08:30
XXXX,XXXX,0.2900,Active Import Interval (kWh),13-06-2024 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 08:00
XXXX,XXXX,0.0665,Active Import Interval (kWh),13-06-2024 07:30
XXXX,XXXX,0.0005,Active Export Interval (kWh),13-06-2024 07:30
XXXX,XXXX,0.0085,Active Export Interval (kWh),13-06-2024 07:00
XXXX,XXXX,0.0115,Active Import Interval (kWh),13-06-2024 07:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 06:30
XXXX,XXXX,0.0255,Active Import Interval (kWh),13-06-2024 06:30
XXXX,XXXX,0.0730,Active Import Interval (kWh),13-06-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 05:30
XXXX,XXXX,0.1095,Active Import Interval (kWh),13-06-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 05:00
XXXX,XXXX,0.1310,Active Import Interval (kWh),13-06-2024 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 04:30
XXXX,XXXX,0.1110,Active Import Interval (kWh),13-06-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 04:00
XXXX,XXXX,0.3210,Active Import Interval (kWh),13-06-2024 04:00
XXXX,XXXX,0.3895,Active Import Interval (kWh),13-06-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 03:30
XXXX,XXXX,0.1285,Active Import Interval (kWh),13-06-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 02:30
XXXX,XXXX,0.1595,Active Import Interval (kWh),13-06-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 02:00
XXXX,XXXX,0.4670,Active Import Interval (kWh),13-06-2024 02:00
XXXX,XXXX,0.1805,Active Import Interval (kWh),13-06-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 01:00
XXXX,XXXX,0.2025,Active Import Interval (kWh),13-06-2024 01:00
XXXX,XXXX,0.1935,Active Import Interval (kWh),13-06-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),13-06-2024 00:00
XXXX,XXXX,0.3365,Active Import Interval (kWh),13-06-2024 00:00
XXXX,XXXX,0.7105,Active Import Interval (kWh),12-06-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 23:30
XXXX,XXXX,0.6605,Active Import Interval (kWh),12-06-2024 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 23:00
XXXX,XXXX,0.6595,Active Import Interval (kWh),12-06-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 22:30
XXXX,XXXX,0.3090,Active Import Interval (kWh),12-06-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 22:00
XXXX,XXXX,0.2605,Active Import Interval (kWh),12-06-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 21:00
XXXX,XXXX,0.1840,Active Import Interval (kWh),12-06-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 20:30
XXXX,XXXX,0.1655,Active Import Interval (kWh),12-06-2024 20:30
XXXX,XXXX,0.0275,Active Export Interval (kWh),12-06-2024 20:00
XXXX,XXXX,0.0610,Active Import Interval (kWh),12-06-2024 20:00
XXXX,XXXX,0.0530,Active Export Interval (kWh),12-06-2024 19:30
XXXX,XXXX,0.0455,Active Import Interval (kWh),12-06-2024 19:30
XXXX,XXXX,0.3435,Active Export Interval (kWh),12-06-2024 19:00
XXXX,XXXX,0.0180,Active Import Interval (kWh),12-06-2024 19:00
XXXX,XXXX,0.2790,Active Export Interval (kWh),12-06-2024 18:30
XXXX,XXXX,0.1875,Active Import Interval (kWh),12-06-2024 18:30
XXXX,XXXX,0.6110,Active Export Interval (kWh),12-06-2024 18:00
XXXX,XXXX,0.1750,Active Import Interval (kWh),12-06-2024 18:00
XXXX,XXXX,0.0105,Active Import Interval (kWh),12-06-2024 17:30
XXXX,XXXX,1.2590,Active Export Interval (kWh),12-06-2024 17:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 17:00
XXXX,XXXX,1.1700,Active Export Interval (kWh),12-06-2024 17:00
XXXX,XXXX,1.2000,Active Export Interval (kWh),12-06-2024 16:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 16:30
XXXX,XXXX,1.1675,Active Export Interval (kWh),12-06-2024 16:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 16:00
XXXX,XXXX,1.4345,Active Export Interval (kWh),12-06-2024 15:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 15:30
XXXX,XXXX,1.2600,Active Export Interval (kWh),12-06-2024 15:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 15:00
XXXX,XXXX,0.0060,Active Import Interval (kWh),12-06-2024 14:30
XXXX,XXXX,1.3810,Active Export Interval (kWh),12-06-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 14:00
XXXX,XXXX,1.4855,Active Export Interval (kWh),12-06-2024 14:00
XXXX,XXXX,1.5370,Active Export Interval (kWh),12-06-2024 13:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 13:30
XXXX,XXXX,0.0335,Active Import Interval (kWh),12-06-2024 13:00
XXXX,XXXX,1.1315,Active Export Interval (kWh),12-06-2024 13:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 12:30
XXXX,XXXX,0.9865,Active Export Interval (kWh),12-06-2024 12:30
XXXX,XXXX,1.0755,Active Export Interval (kWh),12-06-2024 12:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 12:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 11:30
XXXX,XXXX,0.8180,Active Export Interval (kWh),12-06-2024 11:30
XXXX,XXXX,0.9930,Active Export Interval (kWh),12-06-2024 11:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 11:00
XXXX,XXXX,0.4365,Active Export Interval (kWh),12-06-2024 10:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 10:30
XXXX,XXXX,0.5130,Active Export Interval (kWh),12-06-2024 10:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 10:00
XXXX,XXXX,0.3600,Active Export Interval (kWh),12-06-2024 09:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 09:30
XXXX,XXXX,0.2365,Active Export Interval (kWh),12-06-2024 09:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),12-06-2024 09:00
XXXX,XXXX,0.1190,Active Export Interval (kWh),12-06-2024 08:30
XXXX,XXXX,0.0435,Active Import Interval (kWh),12-06-2024 08:30
XXXX,XXXX,0.2770,Active Import Interval (kWh),12-06-2024 08:00
XXXX,XXXX,0.0295,Active Export Interval (kWh),12-06-2024 08:00
XXXX,XXXX,0.0635,Active Import Interval (kWh),12-06-2024 07:30
XXXX,XXXX,0.0080,Active Export Interval (kWh),12-06-2024 07:30
XXXX,XXXX,0.0055,Active Export Interval (kWh),12-06-2024 07:00
XXXX,XXXX,0.0270,Active Import Interval (kWh),12-06-2024 07:00
XXXX,XXXX,0.0575,Active Import Interval (kWh),12-06-2024 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 06:30
XXXX,XXXX,0.1280,Active Import Interval (kWh),12-06-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 06:00
XXXX,XXXX,0.1460,Active Import Interval (kWh),12-06-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 05:00
XXXX,XXXX,0.1345,Active Import Interval (kWh),12-06-2024 05:00
XXXX,XXXX,0.1575,Active Import Interval (kWh),12-06-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 04:00
XXXX,XXXX,0.5550,Active Import Interval (kWh),12-06-2024 04:00
XXXX,XXXX,0.1725,Active Import Interval (kWh),12-06-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 03:00
XXXX,XXXX,0.1625,Active Import Interval (kWh),12-06-2024 03:00
XXXX,XXXX,0.1575,Active Import Interval (kWh),12-06-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 02:30
XXXX,XXXX,0.4705,Active Import Interval (kWh),12-06-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 02:00
XXXX,XXXX,0.1860,Active Import Interval (kWh),12-06-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 01:00
XXXX,XXXX,0.2480,Active Import Interval (kWh),12-06-2024 01:00
XXXX,XXXX,0.2660,Active Import Interval (kWh),12-06-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 00:30
XXXX,XXXX,0.2510,Active Import Interval (kWh),12-06-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),12-06-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 23:30
XXXX,XXXX,0.4520,Active Import Interval (kWh),11-06-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 23:00
XXXX,XXXX,0.3660,Active Import Interval (kWh),11-06-2024 23:00
XXXX,XXXX,0.3890,Active Import Interval (kWh),11-06-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 22:30
XXXX,XXXX,0.4935,Active Import Interval (kWh),11-06-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 22:00
XXXX,XXXX,0.2450,Active Import Interval (kWh),11-06-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 21:00
XXXX,XXXX,0.1715,Active Import Interval (kWh),11-06-2024 21:00
XXXX,XXXX,0.0005,Active Export Interval (kWh),11-06-2024 20:30
XXXX,XXXX,0.1240,Active Import Interval (kWh),11-06-2024 20:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 20:00
XXXX,XXXX,0.1335,Active Export Interval (kWh),11-06-2024 20:00
XXXX,XXXX,0.0945,Active Import Interval (kWh),11-06-2024 19:30
XXXX,XXXX,0.0930,Active Export Interval (kWh),11-06-2024 19:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 19:00
XXXX,XXXX,0.3095,Active Export Interval (kWh),11-06-2024 19:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 18:30
XXXX,XXXX,0.5075,Active Export Interval (kWh),11-06-2024 18:30
XXXX,XXXX,0.7445,Active Export Interval (kWh),11-06-2024 18:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 18:00
XXXX,XXXX,1.1880,Active Export Interval (kWh),11-06-2024 17:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 17:30
XXXX,XXXX,0.4765,Active Export Interval (kWh),11-06-2024 17:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 17:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 16:30
XXXX,XXXX,0.7530,Active Export Interval (kWh),11-06-2024 16:30
XXXX,XXXX,0.7000,Active Export Interval (kWh),11-06-2024 16:00
XXXX,XXXX,0.0015,Active Import Interval (kWh),11-06-2024 16:00
XXXX,XXXX,0.9740,Active Export Interval (kWh),11-06-2024 15:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 15:30
XXXX,XXXX,1.2380,Active Export Interval (kWh),11-06-2024 15:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 15:00
XXXX,XXXX,0.7175,Active Export Interval (kWh),11-06-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 14:00
XXXX,XXXX,0.6940,Active Export Interval (kWh),11-06-2024 14:00
XXXX,XXXX,1.1640,Active Export Interval (kWh),11-06-2024 13:30
XXXX,XXXX,0.0125,Active Import Interval (kWh),11-06-2024 13:30
XXXX,XXXX,1.4430,Active Export Interval (kWh),11-06-2024 13:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 13:00
XXXX,XXXX,0.0115,Active Import Interval (kWh),11-06-2024 12:30
XXXX,XXXX,1.5530,Active Export Interval (kWh),11-06-2024 12:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 12:00
XXXX,XXXX,1.2250,Active Export Interval (kWh),11-06-2024 12:00
XXXX,XXXX,0.6980,Active Export Interval (kWh),11-06-2024 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 11:00
XXXX,XXXX,0.6100,Active Export Interval (kWh),11-06-2024 11:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 10:30
XXXX,XXXX,0.6195,Active Export Interval (kWh),11-06-2024 10:30
XXXX,XXXX,0.8780,Active Export Interval (kWh),11-06-2024 10:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 10:00
XXXX,XXXX,0.7530,Active Export Interval (kWh),11-06-2024 09:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 09:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 09:00
XXXX,XXXX,0.4475,Active Export Interval (kWh),11-06-2024 09:00
XXXX,XXXX,0.2660,Active Export Interval (kWh),11-06-2024 08:30
XXXX,XXXX,0.0205,Active Import Interval (kWh),11-06-2024 08:30
XXXX,XXXX,0.1890,Active Import Interval (kWh),11-06-2024 08:00
XXXX,XXXX,0.3305,Active Export Interval (kWh),11-06-2024 08:00
XXXX,XXXX,0.4435,Active Export Interval (kWh),11-06-2024 07:30
XXXX,XXXX,0.0045,Active Import Interval (kWh),11-06-2024 07:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 07:00
XXXX,XXXX,0.2980,Active Export Interval (kWh),11-06-2024 07:00
XXXX,XXXX,0.1990,Active Export Interval (kWh),11-06-2024 06:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),11-06-2024 06:30
XXXX,XXXX,0.0005,Active Export Interval (kWh),11-06-2024 06:00
XXXX,XXXX,0.0360,Active Import Interval (kWh),11-06-2024 06:00
XXXX,XXXX,0.0945,Active Import Interval (kWh),11-06-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 05:00
XXXX,XXXX,0.1120,Active Import Interval (kWh),11-06-2024 05:00
XXXX,XXXX,0.0985,Active Import Interval (kWh),11-06-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 04:00
XXXX,XXXX,0.1075,Active Import Interval (kWh),11-06-2024 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 03:30
XXXX,XXXX,0.1140,Active Import Interval (kWh),11-06-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 03:00
XXXX,XXXX,0.1045,Active Import Interval (kWh),11-06-2024 03:00
XXXX,XXXX,0.1125,Active Import Interval (kWh),11-06-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 02:30
XXXX,XXXX,0.3840,Active Import Interval (kWh),11-06-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 01:30
XXXX,XXXX,0.3145,Active Import Interval (kWh),11-06-2024 01:30
XXXX,XXXX,0.1935,Active Import Interval (kWh),11-06-2024 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 00:30
XXXX,XXXX,0.1995,Active Import Interval (kWh),11-06-2024 00:30
XXXX,XXXX,0.4790,Active Import Interval (kWh),11-06-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),11-06-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 23:30
XXXX,XXXX,0.3025,Active Import Interval (kWh),10-06-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 23:00
XXXX,XXXX,0.3355,Active Import Interval (kWh),10-06-2024 23:00
XXXX,XXXX,0.3380,Active Import Interval (kWh),10-06-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 22:00
XXXX,XXXX,0.3175,Active Import Interval (kWh),10-06-2024 22:00
XXXX,XXXX,0.2760,Active Import Interval (kWh),10-06-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 21:30
XXXX,XXXX,0.1730,Active Import Interval (kWh),10-06-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 20:30
XXXX,XXXX,0.3205,Active Import Interval (kWh),10-06-2024 20:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 20:00
XXXX,XXXX,0.1120,Active Import Interval (kWh),10-06-2024 20:00
XXXX,XXXX,0.2000,Active Export Interval (kWh),10-06-2024 19:30
XXXX,XXXX,0.0495,Active Import Interval (kWh),10-06-2024 19:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 19:00
XXXX,XXXX,0.4665,Active Export Interval (kWh),10-06-2024 19:00
XXXX,XXXX,0.5165,Active Export Interval (kWh),10-06-2024 18:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 18:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 18:00
XXXX,XXXX,1.1100,Active Export Interval (kWh),10-06-2024 18:00
XXXX,XXXX,0.8140,Active Export Interval (kWh),10-06-2024 17:30
XXXX,XXXX,0.0665,Active Import Interval (kWh),10-06-2024 17:30
XXXX,XXXX,0.7875,Active Export Interval (kWh),10-06-2024 17:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 17:00
XXXX,XXXX,1.1510,Active Export Interval (kWh),10-06-2024 16:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 16:30
XXXX,XXXX,1.0220,Active Export Interval (kWh),10-06-2024 16:00
XXXX,XXXX,0.0070,Active Import Interval (kWh),10-06-2024 16:00
XXXX,XXXX,1.4295,Active Export Interval (kWh),10-06-2024 15:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 15:30
XXXX,XXXX,1.5210,Active Export Interval (kWh),10-06-2024 15:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 15:00
XXXX,XXXX,1.8270,Active Export Interval (kWh),10-06-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 14:30
XXXX,XXXX,1.4490,Active Export Interval (kWh),10-06-2024 14:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 14:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 13:30
XXXX,XXXX,1.7405,Active Export Interval (kWh),10-06-2024 13:30
XXXX,XXXX,0.0010,Active Import Interval (kWh),10-06-2024 13:00
XXXX,XXXX,0.9205,Active Export Interval (kWh),10-06-2024 13:00
XXXX,XXXX,0.1265,Active Import Interval (kWh),10-06-2024 12:30
XXXX,XXXX,0.7845,Active Export Interval (kWh),10-06-2024 12:30
XXXX,XXXX,0.1370,Active Import Interval (kWh),10-06-2024 12:00
XXXX,XXXX,1.1595,Active Export Interval (kWh),10-06-2024 12:00
XXXX,XXXX,1.0290,Active Export Interval (kWh),10-06-2024 11:30
XXXX,XXXX,0.0510,Active Import Interval (kWh),10-06-2024 11:30
XXXX,XXXX,0.9745,Active Export Interval (kWh),10-06-2024 11:00
XXXX,XXXX,0.1815,Active Import Interval (kWh),10-06-2024 11:00
XXXX,XXXX,0.6735,Active Export Interval (kWh),10-06-2024 10:30
XXXX,XXXX,0.0060,Active Import Interval (kWh),10-06-2024 10:30
XXXX,XXXX,0.0455,Active Import Interval (kWh),10-06-2024 10:00
XXXX,XXXX,1.0560,Active Export Interval (kWh),10-06-2024 10:00
XXXX,XXXX,0.2710,Active Import Interval (kWh),10-06-2024 09:30
XXXX,XXXX,0.4815,Active Export Interval (kWh),10-06-2024 09:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 09:00
XXXX,XXXX,0.8870,Active Export Interval (kWh),10-06-2024 09:00
XXXX,XXXX,0.4165,Active Import Interval (kWh),10-06-2024 08:30
XXXX,XXXX,0.2170,Active Export Interval (kWh),10-06-2024 08:30
XXXX,XXXX,0.3430,Active Export Interval (kWh),10-06-2024 08:00
XXXX,XXXX,0.1350,Active Import Interval (kWh),10-06-2024 08:00
XXXX,XXXX,0.4400,Active Export Interval (kWh),10-06-2024 07:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 07:30
XXXX,XXXX,0.3575,Active Export Interval (kWh),10-06-2024 07:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 07:00
XXXX,XXXX,0.2225,Active Export Interval (kWh),10-06-2024 06:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),10-06-2024 06:30
XXXX,XXXX,0.0090,Active Export Interval (kWh),10-06-2024 06:00
XXXX,XXXX,0.0365,Active Import Interval (kWh),10-06-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 05:30
XXXX,XXXX,0.0985,Active Import Interval (kWh),10-06-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 05:00
XXXX,XXXX,0.1085,Active Import Interval (kWh),10-06-2024 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 04:30
XXXX,XXXX,0.1045,Active Import Interval (kWh),10-06-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 04:00
XXXX,XXXX,0.1095,Active Import Interval (kWh),10-06-2024 04:00
XXXX,XXXX,0.1070,Active Import Interval (kWh),10-06-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 03:30
XXXX,XXXX,0.1095,Active Import Interval (kWh),10-06-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 02:30
XXXX,XXXX,0.1135,Active Import Interval (kWh),10-06-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 02:00
XXXX,XXXX,0.5770,Active Import Interval (kWh),10-06-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 01:30
XXXX,XXXX,0.1340,Active Import Interval (kWh),10-06-2024 01:30
XXXX,XXXX,0.1420,Active Import Interval (kWh),10-06-2024 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),10-06-2024 01:00
